order_id,customer_id,restaurant_name,city,order_date,order_amount,payment_mode,delivery_time_minutes,order_status
101839,1728,Barbeque Nation,Delhi,12-01-2023,794,Cash,59,Delivered
101840,3848,Burger King,Bangalore,08-03-2023,215,Card,26,Delivered
101841,3043,Cafe Coffee Day,Hyderabad,25-06-2024,1383,Card,29,Delivered
101842,1101,Behrouz Biryani,Chennai,06-04-2023,814,UPI,40,Delivered
101843,2415,Biryani Blues,Mumbai,03-08-2023,833,Cash,17,Delivered
101844,1778,Behrouz Biryani,Bangalore,13-07-2023,1059,Card,17,Delivered
101845,1213,Faasos,Kolkata,08-10-2024,986,UPI,52,Delivered
101846,2111,Barbeque Nation,Delhi,17-10-2023,720,Card,49,Delivered
101847,2576,Burger King,Kolkata,27-06-2024,845,Cash,23,Delivered
101848,3448,Behrouz Biryani,Bangalore,08-02-2023,329,Card,57,Delivered
101849,3635,Behrouz Biryani,Chennai,25-07-2023,983,Cash,54,Delivered
101850,3936,Behrouz Biryani,Mumbai,08-07-2024,1241,UPI,18,Cancelled
101851,2695,Barbeque Nation,Mumbai,28-04-2024,351,UPI,68,Delivered
101852,1591,Biryani Blues,Kolkata,03-12-2023,1188,UPI,34,Delivered
101853,2333,Wow Momo,Hyderabad,10-05-2024,1215,UPI,29,Delivered
101854,2109,KFC,Hyderabad,06-09-2023,692,UPI,43,Delivered
101855,3139,Barbeque Nation,Chennai,15-03-2023,1131,UPI,19,Delivered
101856,3720,Burger King,Mumbai,08-01-2024,923,UPI,53,Delivered
101857,1713,Haldiram,Kolkata,02-12-2024,1462,UPI,54,Delivered
101858,1935,Faasos,Kolkata,18-05-2023,843,UPI,21,Delivered
101859,2951,Wow Momo,Kolkata,01-04-2024,1417,Card,22,Delivered
101860,1241,Starbucks,Bangalore,19-03-2024,761,UPI,46,Delivered
101861,3043,Box8,Chennai,19-12-2023,1347,UPI,50,Delivered
101862,1001,Wow Momo,Hyderabad,15-02-2024,393,UPI,47,Delivered
101863,3272,Haldiram,Hyderabad,08-11-2024,209,UPI,68,Delivered
101864,3848,Dominos,Bangalore,21-06-2024,253,Cash,51,Delivered
101865,2768,Subway,Delhi,28-03-2024,800,UPI,46,Delivered
101866,2949,KFC,Bangalore,23-02-2024,1476,Cash,57,Delivered
101867,3636,KFC,Chennai,25-03-2024,1160,UPI,50,Delivered
101868,3163,Box8,Kolkata,07-08-2024,226,Cash,48,Delivered
101869,1917,Dominos,Bangalore,25-04-2023,1191,UPI,63,Delivered
101870,3241,Subway,Kolkata,20-02-2023,1357,UPI,39,Delivered
101871,3918,KFC,Chennai,04-01-2024,1454,Card,58,Delivered
101872,1089,Burger King,Pune,13-11-2024,1461,UPI,46,Delivered
101873,2709,McDonalds,Chennai,29-05-2024,847,Card,16,Delivered
101874,3169,McDonalds,Mumbai,29-07-2023,1095,UPI,23,Cancelled
101875,1142,KFC,Kolkata,18-09-2024,416,Card,52,Delivered
101876,1105,Starbucks,Hyderabad,09-11-2024,930,Cash,43,Delivered
101877,1886,Pizza Hut,Bangalore,10-03-2024,758,Cash,52,Delivered
101878,1427,KFC,Pune,15-08-2023,1095,UPI,32,Delivered
101879,2328,Faasos,Chennai,24-10-2024,1174,UPI,36,Delivered
101880,2895,Faasos,Kolkata,25-09-2023,1200,Cash,49,Delivered
101881,2994,Haldiram,Pune,26-04-2023,697,Cash,29,Delivered
101882,1316,Haldiram,Delhi,22-08-2024,309,UPI,21,Delivered
101883,2986,Starbucks,Mumbai,26-12-2023,1086,Card,27,Delivered
101884,1634,Faasos,Delhi,25-11-2023,548,UPI,56,Delivered
101885,2925,Cafe Coffee Day,Chennai,09-02-2023,692,Cash,50,Cancelled
101886,3056,Subway,Delhi,01-07-2023,276,UPI,30,Delivered
101887,3821,Behrouz Biryani,Delhi,04-05-2024,1158,Card,55,Delivered
101888,3270,Wow Momo,Mumbai,28-07-2023,1097,Card,35,Delivered
101889,2439,Burger King,Mumbai,30-09-2023,359,Cash,42,Delivered
101890,1552,Dominos,Mumbai,29-04-2023,299,Card,24,Cancelled
101891,1715,Biryani Blues,Pune,17-01-2024,180,UPI,33,Delivered
101892,2287,KFC,Mumbai,19-06-2024,761,Card,31,Cancelled
101893,2713,Behrouz Biryani,Delhi,15-09-2023,451,Cash,15,Delivered
101894,2883,Behrouz Biryani,Hyderabad,27-04-2024,1112,Card,27,Delivered
101895,2107,Burger King,Hyderabad,23-05-2024,1014,Card,50,Delivered
101896,2341,Dominos,Mumbai,02-04-2023,914,Card,61,Cancelled
101897,1110,Box8,Pune,10-06-2023,832,UPI,56,Delivered
101898,1250,Starbucks,Bangalore,29-05-2023,406,Card,34,Delivered
101899,3430,Haldiram,Kolkata,27-04-2023,1089,UPI,55,Delivered
101900,3054,Barbeque Nation,Chennai,02-04-2024,1230,UPI,54,Delivered
101901,1458,Burger King,Pune,18-07-2024,158,Cash,66,Delivered
101902,2107,Behrouz Biryani,Bangalore,14-02-2023,1178,UPI,20,Delivered
101903,1207,McDonalds,Chennai,22-08-2023,996,UPI,37,Delivered
101904,1899,KFC,Bangalore,10-01-2024,1287,UPI,56,Delivered
101905,1021,Subway,Bangalore,30-06-2024,926,UPI,38,Delivered
101906,1409,Faasos,Hyderabad,16-07-2023,834,Card,66,Delivered
101907,1894,McDonalds,Kolkata,25-01-2023,881,Card,63,Delivered
101908,1514,Behrouz Biryani,Bangalore,30-01-2024,1378,UPI,19,Delivered
101909,1808,Wow Momo,Mumbai,14-12-2024,173,UPI,46,Delivered
101910,1873,Biryani Blues,Chennai,05-02-2023,642,UPI,60,Delivered
101911,1013,Pizza Hut,Pune,18-04-2024,1119,UPI,31,Delivered
101912,1970,Dominos,Hyderabad,11-08-2023,252,Card,25,Delivered
101913,3134,Cafe Coffee Day,Chennai,13-06-2024,1233,UPI,41,Cancelled
101914,3956,Haldiram,Mumbai,07-07-2023,1259,Card,18,Delivered
101915,2560,KFC,Mumbai,06-02-2024,916,UPI,37,Delivered
101916,2324,Subway,Bangalore,14-09-2023,1172,UPI,37,Delivered
101917,2266,Barbeque Nation,Mumbai,15-10-2024,521,UPI,63,Delivered
101918,3169,Haldiram,Kolkata,16-05-2023,828,UPI,48,Delivered
101919,1749,KFC,Mumbai,13-08-2024,745,Cash,35,Delivered
101920,1684,Barbeque Nation,Bangalore,19-03-2024,351,UPI,36,Delivered
101921,2927,Subway,Chennai,22-02-2024,238,UPI,15,Delivered
101922,3356,Behrouz Biryani,Mumbai,19-10-2023,586,Cash,46,Delivered
101923,1694,Faasos,Hyderabad,27-07-2024,269,Card,42,Delivered
101924,3335,Pizza Hut,Pune,09-05-2023,305,UPI,32,Delivered
101925,1306,Starbucks,Hyderabad,07-12-2023,548,Cash,21,Delivered
101926,2989,McDonalds,Hyderabad,14-09-2023,337,UPI,68,Delivered
101927,3961,Starbucks,Chennai,24-12-2024,1225,Card,52,Delivered
101928,1661,McDonalds,Delhi,19-07-2024,801,UPI,20,Delivered
101929,1548,Behrouz Biryani,Pune,17-11-2024,736,Card,28,Delivered
101930,1311,Haldiram,Hyderabad,10-04-2023,379,UPI,44,Delivered
101931,3920,Biryani Blues,Hyderabad,08-02-2023,1303,UPI,69,Delivered
101932,2082,Behrouz Biryani,Delhi,20-09-2023,204,Card,58,Cancelled
101933,3971,Behrouz Biryani,Chennai,30-05-2023,420,Card,60,Delivered
101934,2737,Box8,Pune,24-09-2024,1273,Card,28,Delivered
101935,1754,Cafe Coffee Day,Hyderabad,20-11-2024,1242,Cash,58,Delivered
101936,1034,KFC,Bangalore,26-11-2023,1472,UPI,55,Delivered
101937,1444,Biryani Blues,Chennai,30-04-2023,1119,UPI,23,Delivered
101938,3140,Cafe Coffee Day,Pune,06-08-2024,1325,Card,45,Delivered
101939,2982,Cafe Coffee Day,Hyderabad,07-08-2023,479,Card,16,Delivered
101940,2230,KFC,Hyderabad,03-05-2023,265,UPI,32,Delivered
101941,1352,Starbucks,Delhi,01-09-2023,472,UPI,19,Delivered
101942,1902,Subway,Pune,09-08-2024,712,Card,40,Delivered
101943,2355,Pizza Hut,Bangalore,01-06-2024,378,Cash,37,Delivered
101944,3909,Cafe Coffee Day,Chennai,21-01-2023,509,Card,26,Delivered
101945,2748,KFC,Mumbai,09-07-2023,1178,UPI,28,Delivered
101946,1158,Box8,Kolkata,13-08-2023,177,Card,27,Delivered
101947,2977,Subway,Bangalore,06-09-2024,1404,Card,49,Delivered
101948,1956,Wow Momo,Mumbai,10-04-2024,1018,Cash,61,Delivered
101949,3071,Behrouz Biryani,Bangalore,09-04-2023,1444,Card,29,Delivered
101950,1403,Behrouz Biryani,Pune,29-12-2023,1477,Cash,49,Delivered
101951,3852,Haldiram,Mumbai,24-03-2023,177,UPI,66,Delivered
101952,1515,Cafe Coffee Day,Pune,23-11-2024,893,UPI,33,Delivered
101953,3779,Wow Momo,Mumbai,25-10-2024,1372,Card,29,Delivered
101954,2387,Haldiram,Bangalore,25-02-2023,1255,UPI,65,Delivered
101955,3579,Faasos,Delhi,02-12-2024,1261,UPI,22,Delivered
101956,1955,Cafe Coffee Day,Bangalore,22-01-2023,729,Card,37,Delivered
101957,3199,Barbeque Nation,Pune,02-08-2024,600,Card,27,Delivered
101958,2712,Box8,Bangalore,04-07-2023,582,Cash,37,Delivered
101959,3994,Subway,Mumbai,05-06-2024,523,Cash,45,Delivered
101960,1607,Starbucks,Kolkata,31-07-2024,584,UPI,44,Delivered
101961,3467,Subway,Mumbai,21-09-2023,1360,Cash,56,Delivered
101962,2273,Biryani Blues,Hyderabad,13-08-2023,367,UPI,16,Cancelled
101963,3913,Behrouz Biryani,Bangalore,26-09-2024,1281,Card,25,Delivered
101964,2535,Burger King,Chennai,07-02-2023,1097,UPI,39,Delivered
101965,3625,Starbucks,Bangalore,03-05-2023,498,UPI,43,Delivered
101966,3382,Barbeque Nation,Delhi,05-06-2023,937,Cash,36,Delivered
101967,2441,Subway,Pune,28-10-2023,175,UPI,33,Delivered
101968,3979,Faasos,Chennai,08-03-2023,1221,Card,23,Delivered
101969,2797,KFC,Mumbai,06-10-2024,1008,UPI,55,Delivered
101970,1294,Box8,Delhi,29-01-2024,519,UPI,52,Delivered
101971,1754,Behrouz Biryani,Bangalore,13-10-2024,1187,UPI,43,Delivered
101972,2394,Haldiram,Mumbai,16-08-2024,1360,Card,24,Delivered
101973,1185,Box8,Mumbai,23-07-2024,1033,UPI,36,Delivered
101974,2269,Wow Momo,Hyderabad,22-10-2024,428,UPI,38,Delivered
101975,1636,Haldiram,Hyderabad,09-02-2024,490,Card,22,Delivered
101976,2291,Cafe Coffee Day,Kolkata,24-03-2024,756,UPI,61,Delivered
101977,1529,McDonalds,Hyderabad,11-05-2023,1198,UPI,20,Delivered
101978,3068,Box8,Pune,10-03-2023,678,Cash,21,Delivered
101979,3958,Box8,Chennai,11-12-2023,575,UPI,34,Delivered
101980,3914,Burger King,Mumbai,16-11-2023,178,UPI,31,Delivered
101981,1793,Subway,Hyderabad,26-06-2023,1105,Card,50,Delivered
101982,3147,Pizza Hut,Kolkata,06-08-2024,472,Card,22,Cancelled
101983,3799,Dominos,Bangalore,12-06-2024,462,Card,27,Delivered
101984,1477,Burger King,Chennai,09-06-2023,733,Cash,38,Cancelled
101985,2622,Biryani Blues,Hyderabad,04-08-2024,1443,UPI,60,Cancelled
101986,1939,Cafe Coffee Day,Mumbai,16-09-2024,911,Cash,64,Delivered
101987,1525,Behrouz Biryani,Bangalore,16-06-2024,444,Cash,45,Delivered
101988,3381,Starbucks,Pune,15-05-2023,805,Cash,37,Delivered
101989,1001,Subway,Mumbai,21-04-2023,935,UPI,31,Delivered
101990,1374,Wow Momo,Bangalore,10-10-2023,372,Cash,64,Delivered
101991,3340,Starbucks,Pune,03-06-2024,224,UPI,60,Delivered
101992,3884,Subway,Pune,19-12-2024,251,Card,38,Delivered
101993,1552,Starbucks,Chennai,13-07-2023,1034,UPI,57,Delivered
101994,3365,Starbucks,Mumbai,16-02-2023,322,Card,24,Delivered
101995,2525,Dominos,Hyderabad,08-12-2023,1177,Card,45,Delivered
101996,2851,Biryani Blues,Hyderabad,30-08-2023,544,UPI,59,Cancelled
101997,1380,Wow Momo,Kolkata,05-06-2024,982,Cash,34,Delivered
101998,2646,Haldiram,Bangalore,05-01-2024,1153,Card,30,Delivered
101999,1013,Starbucks,Kolkata,11-05-2023,316,Card,28,Delivered
102000,1503,Wow Momo,Delhi,27-09-2023,449,UPI,17,Delivered
102001,3278,Biryani Blues,Hyderabad,02-03-2023,267,Cash,44,Delivered
102002,3008,Faasos,Bangalore,13-06-2023,661,UPI,32,Delivered
102003,1129,Starbucks,Chennai,08-06-2024,761,UPI,20,Delivered
102004,1837,Box8,Kolkata,29-09-2023,1348,UPI,34,Delivered
102005,3938,Burger King,Chennai,20-12-2024,308,Card,49,Delivered
102006,3040,Haldiram,Chennai,13-05-2023,1400,Card,33,Delivered
102007,1027,Box8,Chennai,01-09-2023,1211,UPI,40,Delivered
102008,3113,Subway,Kolkata,09-03-2024,612,UPI,49,Delivered
102009,2252,Behrouz Biryani,Delhi,07-02-2023,253,Card,26,Delivered
102010,1260,Barbeque Nation,Pune,21-07-2024,1131,Cash,22,Delivered
102011,3046,Cafe Coffee Day,Pune,15-11-2023,1366,Card,51,Delivered
102012,2472,Cafe Coffee Day,Kolkata,24-05-2024,399,UPI,63,Delivered
102013,2447,Behrouz Biryani,Pune,11-01-2024,1186,UPI,24,Delivered
102014,1459,Subway,Mumbai,13-07-2024,716,UPI,35,Delivered
102015,1300,Dominos,Pune,08-09-2024,746,Cash,63,Delivered
102016,3966,Cafe Coffee Day,Hyderabad,18-04-2024,770,UPI,55,Delivered
102017,3334,Barbeque Nation,Kolkata,28-02-2023,704,Card,59,Delivered
102018,1629,Cafe Coffee Day,Pune,11-08-2024,220,UPI,56,Delivered
102019,1269,Subway,Kolkata,13-05-2024,1105,UPI,43,Delivered
102020,3639,Pizza Hut,Delhi,06-08-2023,1122,UPI,45,Delivered
102021,2993,Burger King,Mumbai,20-07-2024,587,Cash,54,Delivered
102022,2628,Pizza Hut,Kolkata,20-07-2024,1217,Cash,21,Delivered
102023,2801,Cafe Coffee Day,Hyderabad,09-05-2023,1445,UPI,48,Delivered
102024,3891,Haldiram,Pune,18-01-2024,1187,UPI,48,Cancelled
102025,1861,McDonalds,Hyderabad,23-01-2024,1285,UPI,44,Delivered
102026,2280,Subway,Pune,26-03-2023,463,Card,18,Delivered
102027,3180,KFC,Kolkata,24-05-2024,634,Card,55,Delivered
102028,2799,Faasos,Chennai,26-12-2024,318,UPI,44,Delivered
102029,2706,KFC,Pune,18-09-2024,1037,UPI,39,Delivered
102030,3560,Starbucks,Chennai,12-03-2024,952,Card,28,Delivered
102031,3360,Wow Momo,Mumbai,20-10-2023,395,Card,38,Delivered
102032,1575,Behrouz Biryani,Hyderabad,18-02-2023,415,UPI,57,Delivered
102033,3933,Starbucks,Chennai,08-03-2023,998,Card,45,Delivered
102034,3003,Behrouz Biryani,Hyderabad,09-05-2023,392,Card,67,Delivered
102035,2307,Faasos,Pune,29-01-2023,1473,Card,53,Delivered
102036,2956,Biryani Blues,Pune,09-12-2023,679,UPI,42,Delivered
102037,3734,Behrouz Biryani,Mumbai,28-06-2024,996,Card,39,Delivered
102038,3020,Pizza Hut,Pune,29-04-2023,1153,Card,33,Delivered
102039,3212,Burger King,Mumbai,22-11-2024,491,Card,18,Delivered
102040,3352,Subway,Chennai,24-10-2024,1422,Cash,48,Delivered
102041,2655,Dominos,Pune,13-05-2023,909,UPI,46,Delivered
102042,2579,Wow Momo,Kolkata,23-11-2023,947,Card,39,Delivered
102043,2847,Haldiram,Bangalore,04-07-2023,681,UPI,69,Delivered
102044,3203,Barbeque Nation,Delhi,20-05-2024,1013,UPI,36,Delivered
102045,2390,Haldiram,Bangalore,07-10-2024,191,Card,67,Delivered
102046,2742,Subway,Bangalore,19-11-2024,748,Cash,42,Delivered
102047,2925,McDonalds,Hyderabad,17-06-2024,1434,UPI,69,Delivered
102048,1619,Behrouz Biryani,Mumbai,29-08-2023,455,Cash,65,Delivered
102049,2274,Biryani Blues,Hyderabad,11-08-2024,958,UPI,67,Delivered
102050,1956,Barbeque Nation,Chennai,16-12-2024,1011,UPI,32,Delivered
102051,2939,Box8,Delhi,30-05-2024,1413,UPI,67,Delivered
102052,3381,Pizza Hut,Chennai,14-06-2023,828,Card,21,Delivered
102053,1968,Box8,Kolkata,01-10-2024,1486,Card,25,Delivered
102054,3558,Subway,Delhi,10-07-2024,880,UPI,56,Delivered
102055,2316,Starbucks,Hyderabad,06-08-2023,590,UPI,25,Delivered
102056,2043,McDonalds,Pune,09-10-2024,1082,Card,69,Delivered
102057,1281,Pizza Hut,Pune,10-11-2024,1052,Card,23,Delivered
102058,3844,McDonalds,Hyderabad,27-08-2024,282,UPI,49,Delivered
102059,3166,Behrouz Biryani,Chennai,05-01-2023,868,Cash,51,Delivered
102060,2058,Cafe Coffee Day,Hyderabad,29-10-2024,200,Card,37,Delivered
102061,1197,Pizza Hut,Hyderabad,22-03-2023,767,UPI,47,Delivered
102062,3532,Burger King,Bangalore,04-09-2023,541,UPI,15,Delivered
102063,2082,Box8,Kolkata,07-05-2024,845,Card,34,Delivered
102064,3884,KFC,Pune,10-10-2024,672,UPI,19,Delivered
102065,2184,Haldiram,Bangalore,21-01-2024,657,Card,43,Delivered
102066,2008,Burger King,Hyderabad,28-07-2024,503,UPI,40,Delivered
102067,3738,Barbeque Nation,Mumbai,03-11-2023,1016,Card,65,Delivered
102068,2229,Wow Momo,Bangalore,19-09-2024,1122,UPI,52,Delivered
102069,2035,Cafe Coffee Day,Hyderabad,16-09-2024,1105,Cash,17,Delivered
102070,1489,KFC,Pune,26-06-2024,245,Cash,35,Delivered
102071,1275,Burger King,Hyderabad,07-01-2023,255,Cash,27,Delivered
102072,3740,Subway,Kolkata,29-05-2024,827,UPI,45,Delivered
102073,3289,McDonalds,Chennai,21-07-2024,662,Card,31,Delivered
102074,2239,Barbeque Nation,Delhi,14-03-2023,1415,UPI,49,Delivered
102075,2274,Starbucks,Bangalore,10-01-2023,1005,Card,37,Delivered
102076,1125,Subway,Bangalore,26-07-2024,939,UPI,17,Delivered
102077,1216,KFC,Bangalore,15-07-2024,664,Card,67,Delivered
102078,2208,Biryani Blues,Hyderabad,02-05-2023,1047,Cash,69,Delivered
102079,2246,McDonalds,Kolkata,17-11-2024,1234,UPI,59,Delivered
102080,3542,Faasos,Hyderabad,27-05-2024,1157,UPI,16,Delivered
102081,3474,Box8,Hyderabad,16-03-2024,1467,UPI,17,Delivered
102082,1918,Barbeque Nation,Chennai,07-02-2023,886,UPI,34,Delivered
102083,2317,Wow Momo,Mumbai,02-12-2024,451,UPI,62,Delivered
102084,3198,KFC,Kolkata,13-08-2024,1343,Card,67,Delivered
102085,3431,Barbeque Nation,Bangalore,11-12-2023,795,UPI,58,Delivered
102086,2661,Faasos,Delhi,04-12-2023,1214,Card,23,Delivered
102087,1307,Burger King,Bangalore,02-12-2024,380,UPI,62,Delivered
102088,2359,Starbucks,Hyderabad,03-07-2023,887,UPI,18,Delivered
102089,2969,Barbeque Nation,Kolkata,08-03-2023,1146,UPI,39,Delivered
102090,3793,Box8,Pune,17-01-2023,446,UPI,66,Delivered
102091,1891,Starbucks,Kolkata,18-01-2024,604,Card,64,Delivered
102092,1374,KFC,Kolkata,03-01-2024,1230,UPI,15,Delivered
102093,3033,Box8,Mumbai,12-11-2023,1091,Card,53,Delivered
102094,2364,Cafe Coffee Day,Bangalore,11-05-2024,389,UPI,66,Delivered
102095,1128,Behrouz Biryani,Mumbai,21-12-2024,1349,Cash,26,Delivered
102096,2014,Cafe Coffee Day,Pune,11-12-2023,1236,Card,54,Delivered
102097,2799,Burger King,Pune,06-07-2024,700,UPI,54,Cancelled
102098,3716,Subway,Chennai,17-04-2024,287,UPI,38,Delivered
102099,2381,KFC,Delhi,25-04-2023,603,UPI,68,Cancelled
102100,1516,Behrouz Biryani,Chennai,10-04-2023,1399,Card,23,Delivered
102101,2518,Dominos,Hyderabad,13-03-2024,592,UPI,60,Delivered
102102,1085,Wow Momo,Mumbai,11-12-2023,1379,Card,34,Delivered
102103,2198,Behrouz Biryani,Mumbai,15-12-2023,176,UPI,19,Delivered
102104,3358,Dominos,Chennai,19-05-2023,606,UPI,34,Delivered
102105,2142,Biryani Blues,Hyderabad,20-11-2023,844,UPI,35,Delivered
102106,3474,Biryani Blues,Kolkata,29-10-2023,859,UPI,16,Delivered
102107,2993,Haldiram,Hyderabad,21-10-2023,998,Card,35,Delivered
102108,3161,McDonalds,Bangalore,12-06-2024,1098,UPI,56,Delivered
102109,1302,Faasos,Chennai,19-10-2023,256,Cash,38,Delivered
102110,3791,Behrouz Biryani,Hyderabad,15-03-2023,593,Card,23,Delivered
102111,1587,Pizza Hut,Kolkata,28-04-2024,185,UPI,53,Delivered
102112,1986,Wow Momo,Hyderabad,16-01-2023,746,UPI,69,Cancelled
102113,2863,Behrouz Biryani,Mumbai,09-06-2024,304,UPI,44,Delivered
102114,1344,Dominos,Delhi,02-12-2023,1342,Card,68,Delivered
102115,1813,Faasos,Mumbai,30-05-2024,945,UPI,32,Delivered
102116,2987,Pizza Hut,Pune,07-05-2023,421,UPI,58,Delivered
102117,3848,Wow Momo,Delhi,01-06-2024,1357,UPI,57,Delivered
102118,2310,Pizza Hut,Pune,09-05-2023,1410,UPI,24,Delivered
102119,2999,Burger King,Hyderabad,25-05-2024,1130,Cash,59,Delivered
102120,2677,Dominos,Bangalore,27-02-2024,271,Cash,55,Delivered
102121,2327,Biryani Blues,Hyderabad,20-01-2024,1499,UPI,62,Cancelled
102122,2092,Barbeque Nation,Kolkata,20-08-2023,299,Card,35,Delivered
102123,3408,Burger King,Hyderabad,14-07-2023,856,Cash,36,Delivered
102124,2009,Wow Momo,Delhi,06-03-2023,1144,UPI,31,Delivered
102125,1703,Wow Momo,Mumbai,06-09-2024,302,Card,19,Delivered
102126,1574,KFC,Bangalore,04-10-2023,1190,UPI,20,Delivered
102127,2608,Dominos,Pune,31-10-2024,700,Card,24,Delivered
102128,2112,Haldiram,Hyderabad,12-08-2023,994,Card,57,Delivered
102129,1687,Haldiram,Hyderabad,05-10-2023,1375,Cash,16,Cancelled
102130,3828,Wow Momo,Mumbai,24-11-2024,429,UPI,21,Delivered
102131,3632,Faasos,Bangalore,01-01-2024,571,Card,60,Delivered
102132,3636,Box8,Chennai,30-05-2024,1142,UPI,18,Delivered
102133,1488,Box8,Pune,03-08-2023,953,UPI,51,Delivered
102134,2347,Box8,Hyderabad,14-03-2024,504,Cash,33,Delivered
102135,1493,Box8,Hyderabad,03-03-2024,527,Card,67,Delivered
102136,2667,Haldiram,Chennai,29-12-2024,1297,UPI,42,Delivered
102137,2637,McDonalds,Pune,31-01-2024,229,Card,34,Delivered
102138,1018,Biryani Blues,Delhi,28-07-2023,1137,UPI,44,Delivered
102139,3444,KFC,Delhi,15-05-2024,382,UPI,56,Delivered
102140,2000,Wow Momo,Kolkata,07-04-2024,303,Card,52,Delivered
102141,1850,Haldiram,Mumbai,08-08-2024,1056,Card,16,Delivered
102142,2388,Dominos,Bangalore,15-08-2023,1204,UPI,17,Cancelled
102143,2354,Cafe Coffee Day,Hyderabad,10-01-2024,520,Card,61,Delivered
102144,2367,Behrouz Biryani,Pune,14-05-2024,472,UPI,56,Delivered
102145,1821,Barbeque Nation,Hyderabad,03-04-2023,481,UPI,63,Delivered
102146,1454,Box8,Kolkata,04-04-2024,392,UPI,53,Delivered
102147,2624,Starbucks,Pune,30-07-2024,579,Cash,39,Delivered
102148,3772,Box8,Pune,17-11-2023,1355,Cash,16,Delivered
102149,1710,Biryani Blues,Hyderabad,10-01-2023,958,UPI,53,Delivered
102150,3190,Burger King,Mumbai,30-10-2023,525,UPI,29,Delivered
102151,1916,Faasos,Kolkata,18-11-2023,230,Card,17,Delivered
102152,3875,Cafe Coffee Day,Mumbai,31-03-2024,569,Card,19,Delivered
102153,3652,Faasos,Kolkata,05-10-2023,616,UPI,68,Delivered
102154,2496,Burger King,Hyderabad,20-08-2024,1230,UPI,54,Delivered
102155,2440,McDonalds,Kolkata,21-06-2024,1495,Cash,50,Delivered
102156,1304,Pizza Hut,Delhi,30-12-2024,1439,Card,64,Delivered
102157,1735,Dominos,Pune,28-01-2024,1400,UPI,65,Delivered
102158,3338,Pizza Hut,Bangalore,05-04-2023,978,Card,54,Delivered
102159,2963,KFC,Hyderabad,17-04-2023,953,UPI,69,Delivered
102160,3149,Barbeque Nation,Chennai,25-01-2024,1227,UPI,52,Delivered
102161,3009,KFC,Bangalore,09-06-2024,1127,Cash,51,Delivered
102162,3914,Wow Momo,Hyderabad,03-11-2024,153,UPI,41,Delivered
102163,3889,Cafe Coffee Day,Bangalore,12-03-2023,1483,UPI,19,Delivered
102164,1961,Dominos,Delhi,25-10-2024,752,UPI,31,Delivered
102165,3989,Cafe Coffee Day,Bangalore,09-08-2024,1262,Cash,52,Delivered
102166,2026,Wow Momo,Kolkata,11-01-2024,469,Card,59,Delivered
102167,3132,Subway,Bangalore,27-12-2024,650,UPI,55,Cancelled
102168,3375,Haldiram,Hyderabad,03-01-2024,1407,Card,26,Delivered
102169,3863,Burger King,Chennai,20-02-2023,720,UPI,56,Delivered
102170,2473,Box8,Chennai,23-05-2023,334,UPI,45,Delivered
102171,3501,Cafe Coffee Day,Mumbai,23-02-2024,705,Card,47,Delivered
102172,2947,Box8,Pune,01-07-2024,1353,UPI,57,Delivered
102173,3676,Behrouz Biryani,Bangalore,14-05-2024,1249,Cash,43,Delivered
102174,2177,Wow Momo,Chennai,16-06-2023,1042,Card,52,Delivered
102175,1664,Pizza Hut,Bangalore,17-09-2023,1445,UPI,17,Delivered
102176,1011,Subway,Pune,11-07-2023,204,Card,52,Delivered
102177,2156,Burger King,Chennai,21-07-2023,1012,UPI,55,Delivered
102178,1303,Box8,Pune,04-07-2023,226,Card,68,Delivered
102179,2763,Wow Momo,Bangalore,07-06-2023,445,UPI,54,Delivered
